Incident ID,Year,State,City Or County,Victims Killed,Victims Injured
2098246,2021,Illinois,Chicago,0,4
2097075,2021,Illinois,Chicago,1,4
2097481,2021,Illinois,Carbondale,1,3
2097494,2021,Colorado,Denver,1,5
2097271,2021,Michigan,Grand Rapids,1,3
2098321,2021,Oregon,Portland,0,5
2096687,2021,Illinois,Chicago,0,4
2097063,2021,Illinois,Chicago,1,5
2095800,2021,Michigan,Flint,1,3
2095116,2021,Illinois,Chicago,0,4
2095394,2021,Maryland,Edgewood,1,3
2095087,2021,Pennsylvania,Philadelphia,1,4
2094421,2021,Maryland,Germantown,1,3
2094457,2021,North Carolina,Durham,1,3
2094071,2021,Ohio,Youngstown,2,4
2094035,2021,California,Los Angeles,0,4
2093581,2021,New York,Brooklyn,0,5
2092469,2021,New York,Brooklyn,0,8
2092227,2021,Michigan,Detroit,1,3
2091597,2021,Texas,San Antonio,3,2
2091489,2021,Illinois,Chicago,0,4
2091531,2021,Indiana,Indianapolis,1,3
2090949,2021,New York,Brooklyn,0,4
2090971,2021,Ohio,Akron,0,5
2090777,2021,Indiana,Indianapolis,1,4
2090924,2021,New Jersey,Trenton,0,4
2092110,2021,Texas,Wichita Falls,0,4
2089972,2021,Nevada,Las Vegas,0,6
2088659,2021,Pennsylvania,Philadelphia,1,4
2089557,2021,Mississippi,Coahoma,2,2
2087433,2021,Oregon,Portland,2,4
2086148,2021,Massachusetts,Boston,1,5
2086236,2021,Michigan,Flint,2,4
2085396,2021,New York,Brooklyn,3,2
2085388,2021,Illinois,Chicago,1,5
2085401,2021,Illinois,Chicago,1,4
2085489,2021,Texas,Houston,1,5
2085438,2021,District of Columbia,Washington,0,4
2085542,2021,Louisiana,New Orleans,0,5
2085256,2021,Alabama,Montgomery,0,4
2085071,2021,Illinois,Chicago,0,4
2084884,2021,Virginia,Norfolk,0,4
2084889,2021,Tennessee,Nashville,0,4
2082957,2021,Pennsylvania,Philadelphia,0,4
2081884,2021,Illinois,Urbana,1,3
2081131,2021,South Carolina,Greenwood,3,1
2080733,2021,South Carolina,Columbia,0,9
2080390,2021,Texas,Nacogdoches,1,3
2080536,2021,Rhode Island,Providence,0,5
2079920,2021,Louisiana,New Orleans,1,3
2079913,2021,Louisiana,New Orleans,0,4
2079044,2021,Ohio,Columbus,1,5
2078897,2021,Illinois,Chicago,1,3
2079271,2021,Indiana,Indianapolis,0,5
2080006,2021,Michigan,Saginaw,2,2
2079516,2021,New York,Corona (Queens),0,10
2081480,2021,Ohio,Cleveland,0,5
2079533,2021,Kentucky,Lexington,0,5
2078540,2021,Iowa,Davenport,0,4
2077587,2021,Pennsylvania,Pittsburgh,2,2
2077018,2021,District of Columbia,Washington,0,4
2077549,2021,Alabama,Montgomery,1,3
2076889,2021,South Carolina,Charleston,1,4
2074353,2021,Michigan,Detroit,0,6
2074406,2021,California,Wasco,4,1
2073472,2021,Illinois,Chicago,0,5
2073597,2021,Washington,Seattle,2,3
2072782,2021,Ohio,Columbus,0,4
2072962,2021,Texas,Amarillo,0,6
2072761,2021,Georgia,Macon,2,3
2072342,2021,South Carolina,Spartanburg,2,2
2071982,2021,South Carolina,Darlington,0,4
2072896,2021,California,San Rafael,2,4
2071343,2021,Texas,Houston,1,5
2070329,2021,Illinois,Chicago,0,5
2069490,2021,Maryland,Hyattsville (Adelphi),1,4
2070645,2021,Illinois,Chicago,0,8
2070310,2021,Illinois,Chicago,2,3
2068568,2021,Texas,Jacksonville,4,0
2067728,2021,New Jersey,Perth Amboy,0,6
2068061,2021,Illinois,Chicago,0,4
2066335,2021,Ohio,Toledo,1,3
2067135,2021,Florida,Gainesville,1,4
2066680,2021,North Carolina,Burlington,0,4
2066905,2021,Arizona,Tucson,3,3
2066812,2021,California,Walnut Creek,1,3
2067290,2021,Texas,Houston,2,2
2065252,2021,Oregon,Portland,1,6
2066189,2021,Illinois,Chicago,0,6
2065634,2021,California,Sacramento,2,4
2065009,2021,Pennsylvania,Philadelphia,1,4
2066249,2021,South Carolina,Greenville,1,3
2064260,2021,New Hampshire,Manchester,0,4
2064992,2021,District of Columbia,Washington,1,5
2065118,2021,Illinois,Chicago,1,4
2063495,2021,Texas,Levelland,1,4
2065533,2021,Massachusetts,Boston,0,4
2062097,2021,Illinois,Chicago,0,5
2062359,2021,Illinois,Chicago,0,5
2060865,2021,Indiana,Indianapolis,1,3
2060949,2021,Michigan,Detroit,1,5
2060706,2021,Pennsylvania,Beaver Falls,2,3
2060293,2021,New Jersey,Iselin,0,4
2060605,2021,New York,Corona (Queens),0,4
2059440,2021,Texas,El Paso (Socorro),1,5
2059404,2021,Pennsylvania,Philadelphia,0,6
2058950,2021,Massachusetts,Boston,0,4
2058837,2021,Ohio,Springfield,1,3
2058421,2021,California,Los Angeles,0,4
2057427,2021,Connecticut,Hartford,0,4
2053262,2021,Ohio,Toledo,1,11
2053500,2021,California,Santa Rosa,1,3
2055252,2021,New York,Buffalo,1,3
2053048,2021,Illinois,Chicago,2,4
2052524,2021,California,Thermal,0,4
2054233,2021,Ohio,Cleveland,0,4
2054132,2021,Illinois,Peoria,1,3
2053508,2021,Nevada,North Las Vegas,2,7
2053563,2021,Illinois,Rantoul,0,5
2052689,2021,Illinois,Danville,0,4
2053786,2021,Missouri,Kansas City,0,4
2053346,2021,Texas,Dallas,3,3
2053365,2021,Texas,Dallas,0,5
2052353,2021,Texas,Fort Worth,0,8
2052342,2021,Nebraska,Omaha,1,4
2052058,2021,North Carolina,Chadbourn,3,1
2051763,2021,Pennsylvania,Lancaster,0,4
2052471,2021,Georgia,Swainsboro,1,3
2052346,2021,Illinois,Chicago,0,4
2050836,2021,Virginia,Norfolk,0,4
2051190,2021,Pennsylvania,Philadelphia,1,4
2050972,2021,Illinois,Champaign,1,4
2050593,2021,Illinois,Chicago,0,7
2050151,2021,South Carolina,Spartanburg,1,4
2050353,2021,Virginia,Chesapeake,2,2
2049419,2021,Illinois,Chicago,0,4
2049907,2021,Louisiana,Marrero,0,4
2049845,2021,Texas,Houston,3,1
2050167,2021,Delaware,Dover,1,3
2046714,2021,Illinois,Chicago,1,5
2046574,2021,Illinois,Saint Charles,1,3
2046897,2021,Illinois,Chicago,1,10
2047170,2021,Tennessee,Memphis,3,1
2047726,2021,North Carolina,Greensboro,0,4
2046781,2021,Texas,Houston,1,3
2045579,2021,Illinois,Chicago,1,3
2047787,2021,Alabama,Fort Deposit,1,3
2045043,2021,Ohio,Columbus,0,4
2045564,2021,Illinois,Chicago,0,4
2044701,2021,New York,Bronx,0,5
2044733,2021,Florida,Gainesville,1,4
2043834,2021,Alabama,Montgomery,2,2
2043465,2021,New York,Buffalo,0,4
2043898,2021,Illinois,Chicago,0,4
2043715,2021,Illinois,Chicago,0,4
2041726,2021,Missouri,Saint Louis,3,3
2041555,2021,District of Columbia,Washington,0,4
2040643,2021,Virginia,Richmond,1,3
2041297,2021,California,Richmond,3,5
2040265,2021,Colorado,Aurora,1,4
2041363,2021,Florida,Wildwood,1,10
2040374,2021,Texas,Dallas,0,8
2040732,2021,Ohio,Cincinnati,1,3
2040243,2021,Indiana,Granger,1,4
2040991,2021,New Jersey,Atlantic City,1,3
2039457,2021,Alaska,Anchorage,1,4
2039346,2021,Louisiana,Baton Rouge,2,4
2040013,2021,New Jersey,Newark,0,4
2039964,2021,California,Oakland,1,7
2039441,2021,Minnesota,Minneapolis,0,5
2037813,2021,Virginia,Petersburg,0,4
2037887,2021,North Carolina,Durham,2,2
2038622,2021,Ohio,Cincinnati,1,3
2038152,2021,New Jersey,Paterson,0,4
2036635,2021,Maryland,Baltimore,1,5
2036121,2021,Illinois,Chicago,0,5
2035452,2021,Illinois,Chicago,5,3
2035313,2021,Alabama,Albertville,2,2
2035733,2021,Georgia,Columbus,2,2
2034408,2021,Michigan,Lansing,2,2
2034470,2021,Florida,Boynton Beach,1,3
2033905,2021,Ohio,West Salem,1,5
2033605,2021,Kentucky,Louisville,1,3
2032220,2021,Texas,Austin,1,13
2032486,2021,Ohio,Cleveland,3,4
2032203,2021,Illinois,Chicago,1,9
2031976,2021,Georgia,Savannah,2,6
2032580,2021,North Carolina,Winston Salem (Winston-salem),1,3
2031801,2021,Washington,Seattle,2,2
2032282,2021,Texas,Dallas,0,5
2030720,2021,Michigan,Detroit,1,3
2030639,2021,New York,Yonkers,0,4
2030708,2021,Illinois,Chicago,1,4
2029078,2021,Tennessee,Nashville,1,3
2028745,2021,Tennessee,Memphis,1,4
2028928,2021,Texas,Houston,0,5
2027736,2021,Ohio,Cleveland,0,6
2027046,2021,Florida,Homestead,2,3
2026802,2021,Missouri,Saint Louis,0,4
2026651,2021,North Carolina,Snow Hill,0,4
2027725,2021,Ohio,Cleveland,0,8
2027375,2021,California,Oakland,0,5
2026123,2021,Florida,Miami (Kendall),3,6
2026713,2021,Utah,Salt Lake City,1,4
2026112,2021,Illinois,Chicago,0,8
2026257,2021,Louisiana,New Orleans,0,9
2025260,2021,Indiana,Indianapolis,2,2
2025891,2021,Michigan,Muskegon,1,3
2022821,2021,Ohio,Toledo,0,4
2025254,2021,Arkansas,Magnolia,0,4
2022391,2021,Ohio,Springfield,0,6
2021130,2021,New York,Brooklyn,0,4
2021398,2021,Missouri,Saint Louis,0,4
2022129,2021,Ohio,Cleveland (Garfield Heights),1,5
2019751,2021,Alabama,Aliceville,1,4
2019622,2021,Florida,Hialeah,3,20
2020535,2021,Illinois,Chicago,0,4
2019155,2021,Texas,San Antonio,2,2
2019384,2021,Missouri,Saint Louis,1,3
2018931,2021,Florida,Miami,1,6
2018495,2021,North Carolina,Durham,0,5
2015849,2021,Illinois,Chicago,1,3
2015730,2021,California,San Jose,9,0
2014343,2021,Michigan,Inkster,2,2
2014381,2021,Ohio,West Jefferson,4,0
2012971,2021,Illinois,Chicago,0,4
2013595,2021,New York,Bay Shore,0,4
2013059,2021,New Jersey,Paterson,0,5
2013096,2021,Virginia,Norfolk,0,4
2012765,2021,South Carolina,North Charleston,1,14
2012345,2021,Delaware,Wilmington,0,4
2011569,2021,Minnesota,Minneapolis,2,7
2013043,2021,Ohio,Columbus,1,5
2011610,2021,Indiana,Fort Wayne,1,3
2012633,2021,New Jersey,Bridgeton,3,11
2011077,2021,New York,Albany,1,5
2011482,2021,New Jersey,Jersey City,2,4
2010083,2021,Indiana,Evansville,1,3
2007722,2021,California,Oakland,2,5
2008415,2021,California,Hemet,1,4
2005991,2021,Ohio,Cincinnati,1,3
2005776,2021,Georgia,Atlanta,0,4
2005671,2021,Michigan,East Lansing,0,5
2006621,2021,Georgia,Columbus,0,4
2006204,2021,Georgia,Stone Mountain,1,5
2005813,2021,Alabama,Birmingham,0,4
2005238,2021,District of Columbia,Washington,1,3
2004666,2021,Illinois,Chicago,2,3
2005196,2021,New York,Bronx,1,4
2004413,2021,Pennsylvania,Philadelphia,0,4
2003383,2021,Georgia,Augusta,2,2
2003167,2021,District of Columbia,Washington,1,3
2003334,2021,Rhode Island,Providence,0,4
2002269,2021,Pennsylvania,Philadelphia,1,3
2002286,2021,Georgia,Buford,2,2
2001137,2021,Maryland,Baltimore,0,4
2001362,2021,Alabama,Montgomery,0,7
1999417,2021,Pennsylvania,Philadelphia,2,3
1999125,2021,Colorado,Colorado Springs,6,0
1999193,2021,Arizona,Phoenix,1,7
1999909,2021,California,Los Angeles,1,3
2000132,2021,South Carolina,Charleston,0,5
1999423,2021,New Jersey,Newark,0,4
1998865,2021,California,Citrus Heights,0,4
1998693,2021,California,Oakland,0,4
1998476,2021,Maryland,Gwynn Oak (Woodlawn),3,1
1998537,2021,Michigan,Detroit,0,4
1999307,2021,California,Compton,2,2
1998602,2021,Wisconsin,Milwaukee,0,4
1998067,2021,Missouri,Saint Louis (Kinloch),2,3
1999434,2021,New Jersey,Paterson,0,5
1996236,2021,Illinois,Chicago,0,4
1993551,2021,Michigan,Saginaw,1,4
1993090,2021,Ohio,Columbus,0,4
1993664,2021,Pennsylvania,Philadelphia,1,3
1993221,2021,Maryland,Baltimore,1,3
1993280,2021,Illinois,Chicago,0,5
1992570,2021,Minnesota,Saint Paul,0,4
1992127,2021,Delaware,Wilmington,0,4
1992534,2021,Louisiana,New Orleans,2,4
1992410,2021,New York,New Rochelle,1,4
1992490,2021,Massachusetts,Holyoke,0,5
1992469,2021,Florida,Clewiston,1,3
1990821,2021,Georgia,Atlanta,1,5
1990600,2021,Florida,Miami,0,5
1989840,2021,North Carolina,Boone,4,0
1988688,2021,Virginia,Richmond,2,3
1989023,2021,Alabama,Fairfield,1,4
1987241,2021,Louisiana,Houma,0,5
1988326,2021,Oregon,Gresham,0,7
1991347,2021,Texas,Palestine,0,4
1986770,2021,Missouri,Kansas City,1,3
1987235,2021,Alabama,Phenix City,0,4
1986593,2021,Arkansas,Little Rock,1,3
1985432,2021,Louisiana,New Orleans,0,5
1984807,2021,California,San Diego,1,4
1981805,2021,Texas,Houston,2,3
1982260,2021,Georgia,Atlanta,0,5
1980689,2021,Wisconsin,Kenosha,3,3
1981521,2021,Michigan,Detroit,0,5
1981353,2021,Louisiana,Shreveport,0,6
1982020,2021,Alabama,Montgomery,1,4
1980492,2021,Ohio,Columbus,1,5
1980971,2021,Louisiana,La Place (Laplace),0,9
1979684,2021,Michigan,Detroit,0,4
1978635,2021,Indiana,Indianapolis,8,7
1979869,2021,Louisiana,Lake Charles,1,3
1978561,2021,District of Columbia,Washington,0,4
1978616,2021,Florida,Pensacola,0,6
1978652,2021,Illinois,Chicago,0,4
1976538,2021,Maryland,Baltimore,0,4
1974943,2021,Kansas,Wichita,1,3
1975004,2021,Washington,Seattle,0,4
1974088,2021,Tennessee,Memphis,1,3
1973809,2021,Michigan,Allendale,0,4
1973692,2021,Missouri,Koshkonong,1,3
1975405,2021,Connecticut,Waterbury,0,4
1973844,2021,Texas,Fort Worth,1,5
1972187,2021,Texas,Bryan,1,5
1971410,2021,South Carolina,Rock Hill,6,0
1970937,2021,Wisconsin,Milwaukee,2,2
1973435,2021,Ohio,Dayton,0,4
1969899,2021,District of Columbia,Washington,0,4
1970245,2021,Michigan,Detroit,1,3
1970378,2021,Illinois,Chicago,0,7
1969065,2021,Maryland,Baltimore,0,5
1969505,2021,Louisiana,Monroe,0,6
1968887,2021,Alabama,Birmingham,1,5
1969633,2021,Texas,Beaumont,0,4
1967914,2021,North Carolina,Wilmington,3,4
1967893,2021,Alabama,Tuscaloosa,0,4
1969221,2021,Texas,Allen,4,0
1968553,2021,Florida,Quincy,0,7
1966181,2021,California,Orange,4,1
1965890,2021,District of Columbia,Washington,2,3
1963556,2021,Ohio,Cleveland,0,7
1963598,2021,Maryland,Essex,4,1
1964030,2021,Texas,San Antonio,0,4
1964085,2021,Illinois,Chicago,0,4
1963052,2021,Illinois,Chicago,0,4
1962934,2021,Mississippi,Yazoo City,0,6
1962686,2021,Illinois,River Grove,1,3
1962562,2021,Virginia,Virginia Beach,0,9
1964271,2021,Virginia,Norfolk,0,4
1962890,2021,Tennessee,Memphis,3,2
1961753,2021,Illinois,Chicago,1,7
1962507,2021,Pennsylvania,Philadelphia,0,7
1960283,2021,Alabama,Aliceville,2,2
1958652,2021,Colorado,Boulder,10,0
1959549,2021,Michigan,Detroit,1,3
1957188,2021,Texas,Houston,0,5
1957226,2021,Texas,Dallas,1,7
1957252,2021,Pennsylvania,Philadelphia,1,5
1956081,2021,Oregon,Gresham,0,4
1955948,2021,Louisiana,New Orleans,0,4
1956001,2021,California,Stockton,0,5
1954379,2021,Georgia,Acworth,8,1
1954950,2021,Arizona,Phoenix,3,1
1953309,2021,Indiana,Indianapolis,1,4
1952662,2021,Illinois,Chicago,0,4
1953202,2021,Florida,Tampa,0,4
1952281,2021,Illinois,Chicago,2,13
1952151,2021,New York,Brooklyn,0,5
1951681,2021,Florida,Orlando,1,3
1951738,2021,Virginia,Richmond,2,4
1952161,2021,Indiana,Indianapolis,4,1
1951476,2021,North Carolina,Greensboro,1,3
1951383,2021,Texas,Austin,0,4
1950471,2021,Pennsylvania,Philadelphia,2,2
1950346,2021,New Mexico,Ohkay Owingeh,1,3
1949977,2021,Texas,Houston,3,1
1948233,2021,Florida,Clearwater,1,3
1948470,2021,Mississippi,Edwards,0,4
1947241,2021,California,Yuba City,2,3
1945999,2021,North Carolina,Fayetteville,1,4
1946991,2021,California,Compton,1,4
1944507,2021,District of Columbia,Washington,0,5
1943986,2021,Pennsylvania,Erie,2,3
1941382,2021,Ohio,Cincinnati,3,2
1941669,2021,Indiana,East Chicago,0,4
1940791,2021,Delaware,Dover,0,4
1941647,2021,South Carolina,Mccormick,0,4
1941444,2021,Louisiana,Shreveport,0,5
1941210,2021,Texas,Houston,0,4
1943271,2021,Mississippi,Columbus,0,4
1940190,2021,Mississippi,Pattison,2,3
1939789,2021,Louisiana,Baton Rouge,0,4
1940069,2021,Texas,Houston,1,5
1939958,2021,California,San Diego,1,3
1934704,2021,Missouri,Kennett,1,4
1935235,2021,North Carolina,Teachey,0,4
1934077,2021,Louisiana,Metairie,2,2
1933975,2021,Colorado,Grand Junction,1,3
1934181,2021,Illinois,Springfield,1,4
1934225,2021,Pennsylvania,Norristown (East Norriton),1,4
1932479,2021,Louisiana,Baton Rouge,1,3
1931288,2021,Pennsylvania,Philadelphia,0,8
1930463,2021,Florida,Saint Petersburg,3,1
1928557,2021,California,San Francisco,0,6
1928594,2021,Indiana,Indianapolis,0,4
1928149,2021,California,Oakland,0,6
1928205,2021,North Carolina,Cary,1,3
1926742,2021,Georgia,Columbus,1,4
1926701,2021,Georgia,Atlanta,0,4
1924338,2021,Minnesota,Buffalo,1,4
1924892,2021,Texas,Houston,0,4
1921939,2021,Tennessee,Murfreesboro,1,4
1921768,2021,Illinois,Bloomingdale,1,5
1923786,2021,Louisiana,Thibodaux,0,4
1922354,2021,Washington,Tacoma,1,3
1921641,2021,Pennsylvania,Mohnton,1,3
1924951,2021,Mississippi,Benoit,3,1
1920771,2021,North Carolina,High Point,1,3
1919696,2021,Colorado,Oak Creek,2,2
1919399,2021,Tennessee,Memphis,1,3
1917918,2021,Florida,Fort Lauderdale (Sunrise),2,3
1917909,2021,Oklahoma,Muskogee,6,1
1917661,2021,New York,Rochester,1,3
1916374,2021,New York,Albany,1,4
1914798,2021,Pennsylvania,Mc Kees Rocks (Mckees Rocks),2,2
1914942,2021,Michigan,Flint,1,4
1913708,2021,California,Santa Ana,0,4
1911026,2021,District of Columbia,Washington,1,3
1910136,2021,Indiana,Indianapolis,5,1
1910619,2021,Nevada,Las Vegas,0,5
1909849,2021,Kentucky,Covington,0,5
1905423,2021,Pennsylvania,Tobyhanna,0,4
1904063,2021,Arizona,Phoenix,0,5
1904036,2021,Arizona,Phoenix,1,6
1905360,2021,Illinois,Kankakee,0,4
1903058,2021,Pennsylvania,Philadelphia,0,4
1899819,2021,Florida,Miami,0,4
1898261,2021,Illinois,Evanston,5,2
1897878,2021,Texas,Houston,1,3
1896774,2021,District of Columbia,Washington,0,5
1896384,2021,Texas,Livingston,2,2
1896252,2021,Virginia,Manassas,2,3
1894822,2021,Louisiana,New Orleans,0,4
1894979,2021,Florida,Tampa,0,4
1894941,2021,Florida,Fort Lauderdale (Lauderhill),0,7
1893953,2021,Oregon,Gresham,0,4
1893327,2021,Texas,Houston,1,3
1893754,2021,Florida,Miami,0,6
1893601,2021,Louisiana,Shreveport,2,3
1893877,2021,California,Santa Barbara,2,2
1893744,2021,Florida,Miami,0,8
1892034,2021,Arkansas,Fort Smith,0,6
1892704,2021,Texas,Amarillo,1,3
1891720,2021,Illinois,Galesburg,0,4
1892114,2021,Iowa,Sioux City,1,4
2492253,2022,Alabama,Mobile,1,7
2491656,2022,Arizona,Phoenix,0,9
2491054,2022,Tennessee,Memphis,1,3
2490925,2022,Texas,Humble,2,3
2489614,2022,New York,Bronx,1,3
2490150,2022,Texas,Dallas,0,6
2488952,2022,District of Columbia,Washington,0,4
2489345,2022,Ohio,Columbus,0,5
2489124,2022,California,Eureka,2,2
2488209,2022,Louisiana,New Orleans,2,4
2487989,2022,Mississippi,Columbus,1,3
2487517,2022,Kansas,Wichita,2,2
2485011,2022,Florida,Lake City,0,5
2484083,2022,California,Santa Ana,1,3
2483594,2022,Oklahoma,Oklahoma City,0,4
2483489,2022,Georgia,Atlanta,2,3
2483188,2022,Georgia,Valdosta,2,2
2482288,2022,Illinois,Chicago,2,2
2483108,2022,Texas,Dallas,0,5
2482711,2022,Tennessee,Memphis,0,5
2480430,2022,New York,Rochester,1,4
2479678,2022,New York,Bronx,0,4
2478664,2022,Illinois,Chicago,3,1
2478061,2022,Arizona,Phoenix,1,3
2477622,2022,Michigan,Detroit,0,4
2477404,2022,Louisiana,New Orleans,0,4
2475554,2022,New York,Bronx,0,4
2475546,2022,Georgia,Macon,3,1
2474143,2022,Illinois,Zion,0,5
2472924,2022,Texas,San Antonio,0,4
2471298,2022,Louisiana,Lake Charles,0,8
2468642,2022,Alabama,Mobile,0,4
2469354,2022,Florida,Tallahassee,1,4
2468894,2022,Louisiana,New Orleans,0,5
2468745,2022,Georgia,Atlanta,2,4
2468325,2022,Illinois,Chicago,2,2
2467661,2022,Texas,Houston,2,2
2467743,2022,California,Costa Mesa,1,4
2466835,2022,Maryland,Temple Hills,0,4
2466431,2022,Pennsylvania,Philadelphia,0,4
2465761,2022,Virginia,Chesapeake,6,6
2465213,2022,Florida,West Palm Beach,2,2
2464943,2022,Oklahoma,Hennessey,4,1
2464272,2022,Texas,Dallas,0,4
2464352,2022,Illinois,Washington Park,1,3
2463882,2022,Mississippi,Philadelphia,1,6
2463465,2022,Colorado,Colorado Springs,5,19
2462457,2022,Virginia,Richmond,4,0
2458727,2022,Pennsylvania,Philadelphia,0,4
2458676,2022,North Carolina,Enfield,1,5
2459150,2022,Virginia,Charlottesville,3,2
2458863,2022,Nebraska,Omaha,1,6
2458933,2022,California,Sacramento,0,4
2459005,2022,Texas,Fort Worth,0,4
2459259,2022,California,Indio,1,3
2458467,2022,New Jersey,Paterson,0,4
2459156,2022,Tennessee,Memphis,0,4
2458086,2022,New Jersey,Jersey City,0,4
2455710,2022,Texas,Mcallen (McAllen),0,4
2453865,2022,Illinois,Chicago,1,3
2453892,2022,Illinois,Chicago,0,5
2454565,2022,California,Tulare,0,5
2455484,2022,Florida,Gainesville,0,4
2454281,2022,New York,Buffalo,0,4
2453744,2022,Pennsylvania,Philadelphia,0,9
2452673,2022,Florida,Orlando,4,1
2452798,2022,Maryland,La Plata,4,0
2452501,2022,Illinois,Chicago,0,4
2451028,2022,Texas,Houston,0,4
2451550,2022,Mississippi,Hattiesburg,2,3
2450360,2022,Colorado,Denver,1,5
2450917,2022,Maryland,Baltimore,0,4
2449986,2022,Kansas,Kansas City,1,6
2450557,2022,Illinois,East Saint Louis,2,3
2449653,2022,Illinois,Chicago,1,13
2448898,2022,Tennessee,Memphis,1,3
2448366,2022,Colorado,Aurora,4,0
2448287,2022,Pennsylvania,Philadelphia,0,6
2448361,2022,California,Covina,2,2
2448372,2022,South Carolina,Charleston,0,4
2448015,2022,Florida,Orlando,0,6
2448330,2022,Florida,Tallahassee,1,8
2447980,2022,Ohio,Toledo,2,2
2447379,2022,Pennsylvania,Pittsburgh,0,5
2447217,2022,Oklahoma,Broken Arrow,7,0
2445686,2022,Ohio,Hamilton,2,2
2445939,2022,North Carolina,Greensboro,2,4
2443879,2022,Missouri,Saint Louis,2,4
2443849,2022,Illinois,Chicago,1,3
2443627,2022,Texas,Brownsville,0,5
2443194,2022,Illinois,Chicago,3,2
2443276,2022,Wisconsin,Milwaukee,0,4
2442695,2022,Wisconsin,Milwaukee,0,6
2443257,2022,North Carolina,Oxford,0,6
2443287,2022,Georgia,Cordele,0,4
2443231,2022,Arizona,Phoenix,1,7
2450590,2022,Mississippi,Cleveland,1,3
2442632,2022,Louisiana,New Orleans,1,3
2442008,2022,Louisiana,Baton Rouge,0,11
2444683,2022,Wisconsin,Hartland,4,0
2441540,2022,Ohio,Cleveland,0,5
2439423,2022,Virginia,Woodbridge,4,0
2438904,2022,Texas,El Paso,1,3
2438505,2022,Georgia,Atlanta,0,4
2439294,2022,California,Lancaster,0,4
2438461,2022,Virginia,Harrisonburg,0,8
2438121,2022,Colorado,Denver,1,7
2438154,2022,Massachusetts,Worcester,0,6
2438723,2022,Mississippi,Itta Bena,2,7
2438494,2022,New York,Freeport,0,4
2438482,2022,Pennsylvania,Pittsburgh,3,1
2437284,2022,Pennsylvania,Philadelphia,0,4
2436826,2022,North Carolina,Raleigh,5,2
2437177,2022,North Carolina,New Bern,0,4
2437630,2022,Alabama,Lanett,0,6
2434847,2022,California,Delano,1,3
2434247,2022,South Carolina,Inman,5,0
2434128,2022,Florida,Miami,1,3
2439284,2022,Oklahoma,Henryetta,4,0
2434326,2022,Arkansas,Jacksonville,1,3
2433539,2022,Florida,Tampa,1,6
2434062,2022,Texas,Beaumont,0,5
2440211,2022,Alabama,Hurtsboro,2,2
2434151,2022,Missouri,Saint Joseph,0,4
2433352,2022,California,Berkeley,1,3
2432772,2022,Oregon,Portland,0,4
2432893,2022,Texas,Fort Worth,4,0
2431842,2022,Kentucky,Louisville,0,4
2431594,2022,District of Columbia,Washington,1,3
2431069,2022,Texas,Baytown,4,2
2428950,2022,Tennessee,Nashville,0,4
2428715,2022,Washington,Seattle,0,4
2427999,2022,Pennsylvania,Philadelphia,0,4
2428678,2022,California,Oakland,2,2
2427775,2022,Oklahoma,Tulsa,1,3
2428456,2022,Mississippi,Marks,0,5
2426627,2022,Texas,Mc Gregor,5,0
2426042,2022,California,Oakland,1,5
2425825,2022,Ohio,Columbus,0,5
2425799,2022,Maryland,Baltimore,0,4
2426382,2022,Alabama,Uniontown,0,4
2425393,2022,New York,Corona (Queens),0,4
2426137,2022,New York,New York (Manhattan),0,4
2426061,2022,North Carolina,Goldsboro,0,4
2425839,2022,Florida,Jacksonville,0,4
2425199,2022,Pennsylvania,Philadelphia,1,4
2423747,2022,Pennsylvania,Harrisburg,0,4
2423338,2022,Indiana,Hammond,1,3
2423538,2022,Ohio,Columbus,1,3
2423331,2022,Georgia,Louisville,1,3
2424602,2022,California,Castroville,0,4
2421430,2022,Illinois,Chicago,0,4
2420406,2022,New York,Mount Vernon,0,4
2420637,2022,Michigan,Niles,2,3
2419473,2022,Georgia,Swainsboro,1,3
2417634,2022,New York,Corona (Queens),1,3
2417641,2022,Wisconsin,Kenosha,2,2
2417863,2022,Nevada,Las Vegas,0,5
2417696,2022,Michigan,Allendale,0,4
2417293,2022,Missouri,Blue Springs,0,5
2416762,2022,Minnesota,Minneapolis,0,5
2416625,2022,Wisconsin,Milwaukee,0,4
2414276,2022,Wisconsin,Milwaukee,0,4
2415614,2022,Florida,Miami (North Miami),0,5
2414858,2022,California,Los Angeles,0,4
2414080,2022,Illinois,Chicago,2,7
2415479,2022,California,Oakland,0,4
2413596,2022,Oklahoma,Oklahoma City,0,4
2412198,2022,Michigan,Detroit,0,4
2412164,2022,New Mexico,Santa Fe,0,5
2412289,2022,Michigan,Grand Rapids,0,4
2412487,2022,North Carolina,Durham,1,3
2411871,2022,Kentucky,Lexington,0,4
2411801,2022,Indiana,Plainfield,2,2
2411007,2022,New York,Bronx,0,4
2410446,2022,Maryland,Elk Mills,4,0
2411901,2022,Minnesota,Minneapolis,1,3
2410704,2022,Minnesota,Minneapolis,0,4
2410269,2022,California,Los Angeles,0,4
2408990,2022,Tennessee,Memphis,3,3
2406998,2022,Georgia,Hartwell,2,2
2407734,2022,Missouri,Kansas City,2,2
2406862,2022,Ohio,Cleveland,1,10
2407739,2022,Missouri,Saint Louis,1,3
2406852,2022,Pennsylvania,Philadelphia,2,4
2406108,2022,Virginia,Norfolk,2,5
2406123,2022,South Carolina,Charleston,0,7
